time,x,y,z,TgF,is_fall
56.4,0.1692,0.8617,0.4466,0.99,0
56.5,0.1836,0.9786,0.3682,1.06,0
56.6,0.1099,1.0008,0.3819,1.08,0
56.7,0.126,0.8231,0.3777,0.91,0
56.8,0.3225,0.9779,0.241,1.06,0
56.9,0.2378,0.9813,0.3067,1.06,0
57,0.2578,0.8966,0.366,1,0
57.1,0.3382,0.8875,0.2574,0.98,0
57.2,0.2581,0.9391,0.4244,1.06,0
57.3,0.3621,0.9349,0.3145,1.05,0
57.4,0.3609,0.909,0.239,1.01,0
57.5,0.2876,0.8639,0.2703,0.95,0
57.6,0.4246,0.8839,0.1785,1,0
57.7,0.4251,0.8917,0.2439,1.02,0
57.8,0.3753,0.898,0.1756,0.99,0
57.9,0.4217,0.8695,0.1528,0.98,0
58,0.4683,0.9222,0.2451,1.06,0
58.1,0.3423,0.901,0.2444,0.99,0
58.2,0.3611,0.8995,0.2171,0.99,0
58.3,0.335,0.9574,0.2678,1.05,0
58.4,0.3267,0.9322,0.2022,1.01,0
58.5,0.389,0.9132,0.1909,1.01,0
58.6,0.3709,0.9071,0.2,1,0
58.7,0.3428,0.931,0.208,1.01,0
58.8,0.2823,0.9229,0.2014,0.99,0
58.9,0.3169,0.9452,0.2588,1.03,0
59,0.3316,0.9449,0.2981,1.04,0
59.1,0.3318,0.9371,0.251,1.03,0
59.2,0.3025,0.9378,0.2244,1.01,0
59.3,0.3482,0.9225,0.2237,1.01,0
59.4,0.2932,0.9454,0.2371,1.02,0
59.5,0.3177,0.9571,0.1973,1.03,0
59.6,0.3196,0.9371,0.1968,1.01,1
59.7,0.2654,0.8756,0.1306,0.92,1
59.8,0.3106,0.8831,0.0781,0.94,1
59.9,0.3369,0.8866,0.179,0.97,1
60,0.1875,0.6741,0.0168,0.7,1
60.1,-0.0188,0.0042,0.0088,0.02,1
60.2,-0.0193,0.001,0.0132,0.02,1
60.3,-0.0186,0.0007,0.0298,0.04,1
60.4,-0.0584,-0.0789,0.0261,0.1,1
60.5,0.082,-0.2244,0.4134,0.48,1
60.6,0.2727,0.0017,0.2964,0.4,1
60.7,0.4146,-0.0935,1.0731,1.15,1
60.8,0.2324,-0.1099,0.952,0.99,1
60.9,0.2432,-0.1118,0.9774,1.01,1
61,0.2427,-0.1126,0.9679,1,1
61.1,0.2447,-0.1123,0.9698,1.01,1
61.2,0.2451,-0.1126,0.9681,1,1
61.3,0.2437,-0.1145,0.9696,1.01,1
61.4,0.2432,-0.1128,0.9715,1.01,1
61.5,0.2422,-0.1111,0.9708,1.01,0
61.6,0.2456,-0.1084,0.9696,1.01,0
61.7,0.2432,-0.1148,0.971,1.01,0
61.8,0.2425,-0.1101,0.9676,1,0
61.9,0.2422,-0.1128,0.9698,1.01,0
62,0.2427,-0.1113,0.9642,1,0
62.1,0.2381,-0.1177,0.9693,1.01,0
62.2,0.2422,-0.1128,0.9664,1,0
62.3,0.2447,-0.1096,0.9776,1.01,0
62.4,0.2378,-0.117,0.971,1.01,0
62.5,0.2429,-0.1111,0.9681,1,0
62.6,0.2466,-0.1096,0.9732,1.01,0
62.7,0.2447,-0.1094,0.9708,1.01,0
62.8,0.2473,-0.1033,0.9896,1.03,0
62.9,0.2407,-0.1145,0.9757,1.01,0
63,0.2388,-0.1047,0.9625,1,0
63.1,0.2471,-0.1091,0.9703,1.01,0
63.2,0.2364,-0.106,0.9686,1,0
63.3,0.0737,-0.1023,0.8868,0.9,0
63.4,0.2315,-0.1047,0.9713,1,0
63.5,0.2593,-0.0913,0.9974,1.03,0
63.6,0.1692,-0.0127,1.0023,1.02,0
63.7,0.2251,-0.0256,1.0604,1.08,0
63.8,0.2779,0.2122,0.9608,1.02,0
63.9,0.2298,0.1123,0.9837,1.02,0
64,0.1834,0.2776,1.1175,1.17,0
64.1,0.1741,0.2598,1.0003,1.05,0
64.2,0.1411,0.3328,0.8941,0.96,0
64.3,0.1438,0.3682,0.8726,0.96,0
64.4,0.1673,0.3946,0.804,0.91,0
64.5,0.2039,0.4341,0.8162,0.95,0
64.6,0.1543,0.4898,0.8426,0.99,0
64.7,0.1428,0.511,0.8319,0.99,0
64.8,0.156,0.5623,0.8294,1.01,0
64.9,0.1338,0.5887,0.8285,1.03,0
65,0.0713,0.5699,0.7808,0.97,0
65.1,0.0942,0.6014,0.8079,1.01,0
65.2,0.0789,0.6422,0.7865,1.02,0
65.3,0.0999,0.5945,0.7454,0.96,0
65.4,0.0794,0.6551,0.7442,0.99,0
65.5,0.0503,0.6895,0.7471,1.02,0
65.6,0.0457,0.7164,0.7435,1.03,0
65.7,0.0471,0.6868,0.7335,1.01,0
65.8,0.0513,0.7396,0.7105,1.03,0
65.9,0.0095,0.7337,0.6578,0.99,0
66,0.0989,0.8004,0.5469,0.97,0
66.1,0.0762,0.8602,0.5699,1.03,0
66.2,0.0408,0.8219,0.616,1.03,0
66.3,0.0549,0.8355,0.5462,1,0
66.4,0.0996,0.857,0.5135,1,0
66.5,0.0383,0.9459,0.5626,1.1,0
66.6,0.0925,0.8841,0.4639,1,0
66.7,0.1443,0.9015,0.4107,1,0
66.8,0.1065,0.9063,0.3055,0.96,0
66.9,0.1172,0.9107,0.2517,0.95,0
67,0.1099,0.9317,0.3863,1.01,0
67.1,0.1299,0.9884,0.3233,1.05,0
67.2,0.252,1.0221,0.3941,1.12,0
67.3,0.1375,0.9999,0.4327,1.1,0
67.4,0.0762,0.9864,0.409,1.07,0
67.5,0.075,0.931,0.3081,0.98,0
67.6,0.0774,0.8907,0.3672,0.97,0
67.7,-0.1362,0.973,0.3628,1.05,0
67.8,-0.0559,0.9654,0.3211,1.02,0
67.9,-0.0606,0.9503,0.3367,1.01,0
68,-0.0195,0.9493,0.3042,1,0
68.1,-0.1314,0.9156,0.3123,0.98,0
68.2,-0.1629,0.9291,0.3628,1.01,0
68.3,-0.1765,0.943,0.347,1.02,0
68.4,-0.1851,0.8883,0.3543,0.97,0
68.5,-0.2031,0.9254,0.4319,1.04,0
68.6,-0.2041,0.8883,0.4046,1,0
68.7,-0.2278,0.898,0.3919,1.01,0
68.8,-0.2569,0.8839,0.396,1,0
68.9,-0.2708,0.8763,0.4239,1.01,0
69,-0.2984,0.8927,0.4385,1.04,0
69.1,-0.3189,0.8841,0.4424,1.04,0
69.2,-0.315,0.8739,0.4185,1.02,0
69.3,-0.283,0.8548,0.4197,0.99,0
69.4,-0.27,0.8653,0.4576,1.02,0
69.5,-0.2598,0.8863,0.4588,1.03,0
69.6,-0.2827,0.9041,0.4449,1.05,1
69.7,-0.282,0.8893,0.4566,1.04,1
69.8,-0.2876,0.8785,0.4654,1.03,1
69.9,-0.3225,0.9005,0.5276,1.09,1
70,-0.3152,0.8541,0.4407,1.01,1
70.1,-0.3057,0.835,0.5853,1.06,1
70.2,-0.2127,0.6759,0.3196,0.78,1
70.3,-0.1751,0.5521,0.2493,0.63,1
70.4,-0.0146,0.0117,0.0149,0.02,1
70.5,-0.0105,0.01,0.0249,0.03,1
70.6,-0.0134,0.0088,0.0381,0.04,1
70.7,-0.021,-0.0144,-0.0068,0.03,1
70.8,-0.019,-0.0144,0.0149,0.03,1
70.9,0.3782,1.5409,-0.3743,1.63,1
71,0.4632,0.1541,1.1112,1.21,1
71.1,0.2368,0.273,0.9806,1.05,1
71.2,0.2337,0.2434,0.9491,1.01,1
71.3,0.2344,0.2368,0.9479,1,1
71.4,0.2337,0.2434,0.9527,1.01,1
71.5,0.2334,0.2393,0.9527,1.01,0
71.6,0.2349,0.2395,0.9537,1.01,0
71.7,0.2337,0.2393,0.9549,1.01,0
71.8,0.2334,0.2373,0.9498,1.01,0
71.9,0.2344,0.2398,0.9564,1.01,0
72,0.2356,0.2451,0.9491,1.01,0
72.1,0.2327,0.2417,0.9525,1.01,0
72.2,0.2356,0.2388,0.951,1.01,0
72.3,0.2158,0.2471,0.9715,1.03,0
72.4,0.2505,0.24,0.9452,1.01,0
72.5,0.2906,0.2256,0.9627,1.03,0
72.6,0.3098,0.231,0.9371,1.01,0
72.7,0.3106,0.25,0.9825,1.06,0
72.8,0.2891,0.0852,0.984,1.03,0
72.9,0.2971,0.2105,0.9186,0.99,0
73,0.3575,0.2122,0.9186,1.01,0
73.1,0.2576,0.3257,0.8648,0.96,0
73.2,0.1472,0.3848,1.0248,1.1,0
73.3,0.126,0.3042,0.8932,0.95,0
73.4,0.0701,0.4927,0.8985,1.03,0
73.5,0.1836,0.5608,0.87,1.05,0
73.6,0.187,0.6473,0.9522,1.17,0
73.7,0.1284,0.6734,0.9461,1.17,0
73.8,0.1387,0.5657,0.8321,1.02,0
73.9,0.0899,0.5762,0.7711,0.97,0
74,0.0454,0.5599,0.7137,0.91,0
74.1,0.0642,0.6111,0.7415,0.96,0
74.2,0.0117,0.6182,0.7486,0.97,0
74.3,-0.0571,0.6917,0.7408,1.02,0
74.4,-0.0845,0.7401,0.7579,1.06,0
74.5,-0.0989,0.6905,0.7957,1.06,0
74.6,-0.1162,0.7381,0.773,1.08,0
74.7,-0.1726,0.6881,0.7125,1.01,0
74.8,-0.2271,0.7349,0.7069,1.04,0
74.9,-0.2107,0.7083,0.6605,0.99,0
75,-0.2864,0.7083,0.598,0.97,0
75.1,-0.3597,0.762,0.6019,1.04,0
75.2,-0.4288,0.776,0.5709,1.05,0
75.3,-0.3677,0.7266,0.4732,0.94,0
75.4,-0.3658,0.786,0.4146,0.96,0
75.5,-0.3567,0.7774,0.375,0.93,0
75.6,-0.385,0.8387,0.3899,1,0
75.7,-0.3858,0.8736,0.4097,1.04,0
75.8,-0.3269,0.8319,0.3999,0.98,0
75.9,-0.3199,0.8275,0.4085,0.98,0
76,-0.3213,0.8358,0.4554,1,0
76.1,-0.3389,0.8097,0.4478,0.99,0
76.2,-0.3882,0.8214,0.4905,1.03,0
76.3,-0.3965,0.7906,0.523,1.03,0
76.4,-0.3946,0.7432,0.5308,0.99,0
76.5,-0.448,0.7677,0.5362,1.04,0
76.6,-0.4927,0.7542,0.4959,1.03,0
76.7,-0.5398,0.7254,0.576,1.07,0
76.8,-0.4676,0.6712,0.5237,0.97,0
76.9,-0.521,0.7449,0.5779,1.08,0
77,-0.4781,0.658,0.5413,0.98,0
77.1,-0.4737,0.6798,0.6448,1.05,0
77.2,-0.4954,0.6387,0.6375,1.03,0
77.3,-0.5267,0.6556,0.6492,1.06,0
77.4,-0.493,0.6121,0.6219,1,0
77.5,-0.4959,0.595,0.6365,1,0
77.6,-0.5171,0.5911,0.6546,1.02,0
77.7,-0.5171,0.5806,0.6439,1.01,0
77.8,-0.5169,0.5877,0.6834,1.04,0
77.9,-0.5162,0.5525,0.678,1.02,0
78,-0.5552,0.5433,0.6966,1.04,0
78.1,-0.5411,0.4988,0.6768,1,0
78.2,-0.5582,0.4722,0.6995,1.01,0
78.3,-0.543,0.4551,0.7618,1.04,0
78.4,-0.5633,0.3474,0.742,0.99,0
78.5,-0.6158,0.2915,0.7872,1.04,0
78.6,-0.6334,0.2063,0.7618,1.01,0
78.7,-0.6656,0.1289,0.7523,1.01,0
78.8,-0.7052,0.0725,0.764,1.04,0
78.9,-0.6749,0.0347,0.7452,1.01,0
79,-0.7154,0.0244,0.7657,1.05,0
79.1,-0.7117,-0.009,0.7557,1.04,0
79.2,-0.6949,-0.0796,0.7142,1,0
79.3,-0.7486,-0.0759,0.7449,1.06,0
79.4,-0.7406,-0.1013,0.7406,1.05,0
79.5,-0.7569,-0.1133,0.7274,1.06,0
79.6,-0.8167,-0.1177,0.7264,1.1,1
79.7,-0.7406,-0.1922,0.6998,1.04,1
79.8,-0.7938,-0.2005,0.6021,1.02,1
79.9,-0.68,-0.0559,0.4527,0.82,1
80,-0.6505,-0.0332,0.3829,0.76,1
80.1,-0.3565,-0.062,0.3184,0.48,1
80.2,-0.02,-0.002,0.0261,0.03,1
80.3,-0.0173,-0.0032,0.0505,0.05,1
80.4,-0.1411,-7.4261,7.4058,10.49,1
80.5,-0.1956,-0.1255,-0.1243,0.26,1
80.6,-0.0027,0.0222,-0.0491,0.05,1
80.7,-0.0562,-0.0042,-0.0711,0.09,1
80.8,-0.5897,-1.0677,1.3385,1.81,1
80.9,0.1025,-0.1365,0.6744,0.7,1
81,-0.1651,-0.1038,1.0441,1.06,1
81.1,-0.0339,0.1663,0.7994,0.82,1
81.2,-0.0391,-0.0913,1.2042,1.21,1
81.3,-0.0093,0.179,0.4952,0.53,1
81.4,-0.1121,0.1624,1.1378,1.15,1
81.5,-0.0581,0.198,0.8187,0.84,0
81.6,-0.1536,0.0994,1.1674,1.18,0
81.7,-0.1665,0.1685,1.0013,1.03,0
81.8,-0.0796,0.1155,1.0206,1.03,0
81.9,-0.0461,0.0115,1.0873,1.09,0
82,-0.0271,-0.0298,1.0238,1.02,0
82.1,-0.0942,0.0601,1.0895,1.1,0
82.2,-0.0735,0.0444,1.0116,1.02,0
82.3,0.1311,0.1409,0.9574,0.98,0
82.4,-0.1257,0.0986,0.9913,1,0
82.5,-0.074,0.1177,0.9857,1,0
82.6,-0.0388,0.1416,0.9217,0.93,0
82.7,-0.1629,0.1521,1.0057,1.03,0
82.8,-0.1448,0.2549,0.9889,1.03,0
82.9,-0.0513,0.1616,0.9154,0.93,0
83,-0.1216,0.2515,0.9483,0.99,0
83.1,-0.1072,0.2735,1.0604,1.1,0
83.2,0.0173,0.2168,0.9312,0.96,0
83.3,0.0061,0.3684,1.003,1.07,0
83.4,-0.0107,0.3177,0.9203,0.97,0
83.5,-0.0369,0.3033,0.9466,0.99,0
83.6,-0.0142,0.3301,0.9654,1.02,0
83.7,-0.0393,0.3142,0.992,1.04,0
83.8,0.0134,0.3108,0.9686,1.02,0
83.9,-0.031,0.3413,0.9413,1,0
84,-0.0332,0.3841,0.9623,1.04,0
84.1,-0.0193,0.378,0.9383,1.01,0
84.2,-0.0425,0.3894,0.9205,1,0
84.3,-0.0222,0.3912,0.9222,1,0
84.4,-0.0205,0.398,0.9435,1.02,0
84.5,-0.0222,0.4136,0.9535,1.04,0
84.6,-0.0579,0.4202,0.9469,1.04,0
84.7,-0.02,0.4065,0.9056,0.99,0
84.8,0.0032,0.4327,0.9115,1.01,0
84.9,-0.1299,0.5059,1.0543,1.18,0
85,-0.0674,0.4717,0.9312,1.05,0
85.1,-0.0925,0.5176,0.9098,1.05,0
85.2,-0.1267,0.5491,0.8946,1.06,0
85.3,-0.0215,0.5552,0.8678,1.03,0
85.4,0.0701,0.5547,0.8558,1.02,0
85.5,0.0366,0.6275,0.7469,0.98,0
85.6,0.1292,0.6395,0.6776,0.94,0
85.7,0.1799,0.6734,0.6519,0.95,0
85.8,0.1646,0.7095,0.5782,0.93,0
85.9,0.0024,0.7772,0.6541,1.02,0
86,-0.0247,0.7603,0.6737,1.02,0
86.1,-0.0513,0.7645,0.6365,1,0
86.2,-0.023,0.7879,0.6937,1.05,0
86.3,0.0271,0.7611,0.6634,1.01,0
86.4,0.023,0.7818,0.6546,1.02,0
86.5,0.0081,0.7735,0.6534,1.01,0
86.6,-0.0281,0.7984,0.5906,0.99,0
86.7,-0.0488,0.8075,0.6502,1.04,0
86.8,-0.0049,0.8082,0.6475,1.04,0
86.9,0.0115,0.8263,0.6483,1.05,0
87,-0.0137,0.8236,0.6216,1.03,0
87.1,-0.0193,0.8035,0.5718,0.99,0
87.2,-0.0376,0.8324,0.5545,1,0
87.3,-0.0569,0.8404,0.5394,1,0
87.4,-0.1138,0.909,0.6194,1.11,0
87.5,-0.0037,0.9242,0.6236,1.11,0
87.6,-0.1182,0.91,0.6082,1.1,0
87.7,-0.156,0.8768,0.5743,1.06,0
87.8,-0.1856,0.8343,0.4783,0.98,0
87.9,-0.1968,0.8546,0.4918,1.01,0
88,-0.2161,0.8018,0.3213,0.89,0
88.1,-0.2205,0.8429,0.3777,0.95,0
88.2,-0.2947,0.8431,0.5557,1.05,0
88.3,-0.3853,0.8299,0.5298,1.06,0
88.4,-0.3411,0.8202,0.4957,1.02,0
88.5,-0.315,0.8043,0.4561,0.98,0
88.6,-0.3042,0.7723,0.4075,0.92,0
88.7,-0.406,0.8609,0.5784,1.11,0
88.8,-0.3606,0.7845,0.553,1.03,0
88.9,-0.3453,0.7923,0.5342,1.02,0
89,-0.3203,0.8009,0.5154,1,0
89.1,-0.344,0.7918,0.4949,1,0
89.2,-0.3343,0.7806,0.4778,0.97,0
89.3,-0.3362,0.7823,0.4712,0.97,0
89.4,-0.3457,0.856,0.4686,1.04,0
89.5,-0.3177,0.8348,0.483,1.02,0
89.6,-0.3531,0.8328,0.5018,1.03,1
89.7,-0.3787,0.8497,0.5098,1.06,1
89.8,-0.3553,0.8292,0.4705,1.02,1
89.9,-0.3455,0.7952,0.4751,0.99,1
90,-0.1267,0.4114,0.0794,0.44,1
90.1,-0.0168,-0.0034,0.0134,0.02,1
90.2,-0.0144,-0.0056,0.0315,0.04,1
90.3,-0.0156,-0.0063,0.0598,0.06,1
90.4,-0.0291,0.0542,-0.0437,0.08,1
90.5,1.673,0.4656,0.3411,1.77,1
90.6,0,0.2649,1.3268,1.35,1
90.7,0.0244,0.2986,0.9532,1,1
90.8,-0.0002,0.2581,0.9627,1,1
90.9,-0.0029,0.2586,0.984,1.02,1
91,-0.0015,0.2581,0.9764,1.01,1
91.1,-0.0022,0.2608,0.9818,1.02,1
91.2,-0.0007,0.2559,0.982,1.01,1
91.3,-0.0017,0.2561,0.9784,1.01,1
91.4,-0.0022,0.26,0.9813,1.02,1
91.5,-0.002,0.261,0.9791,1.01,0
91.6,-0.0007,0.2571,0.9803,1.01,0
91.7,0.0015,0.2586,0.9833,1.02,0
91.8,0.0056,0.2603,0.9881,1.02,0
91.9,0.0181,0.2542,0.9828,1.02,0
92,-0.0083,0.2481,0.9537,0.99,0
92.1,-0.019,0.2657,0.9593,1,0
92.2,0.0017,0.2574,0.9747,1.01,0
92.3,0.0208,0.2613,0.993,1.03,0
92.4,-0.0691,0.271,0.9425,0.98,0
92.5,0.0254,0.2581,0.9591,0.99,0
92.6,0.0273,0.2473,0.9718,1,0
92.7,0.009,0.2649,0.9808,1.02,0
92.8,0.002,0.2268,0.9852,1.01,0
92.9,0.041,0.2373,0.9852,1.01,0
93,0.022,0.1555,1.017,1.03,0
93.1,0.0557,-0.0049,1.0157,1.02,0
93.2,0.0476,-0.1448,0.9801,0.99,0
93.3,0.0723,-0.1763,1.0279,1.05,0
93.4,-0.0298,-0.1887,1.2594,1.27,0
93.5,0.0244,-0.1463,1.1105,1.12,0
93.6,-0.0745,-0.0632,1.0328,1.04,0
93.7,-0.1226,-0.0437,1.0614,1.07,0
93.8,-0.3565,0.0388,1.0777,1.14,0
93.9,-0.3836,0.064,0.898,0.98,0
94,-0.5711,-0.022,0.8731,1.04,0
94.1,-0.5286,0.0635,0.8192,0.98,0
94.2,-0.4932,0.0825,0.7718,0.92,0
94.3,-0.6219,0.0005,0.8177,1.03,0
94.4,-0.7303,-0.1358,0.6558,0.99,0
94.5,-0.7552,-0.1773,0.648,1.01,0
94.6,-0.8106,-0.197,0.5745,1.01,0
94.7,-0.8075,-0.232,0.4681,0.96,0
94.8,-0.8463,-0.2259,0.4104,0.97,0
94.9,-0.8014,-0.211,0.3797,0.91,0
95,-0.9061,-0.1707,0.357,0.99,0
95.1,-0.9164,-0.2183,0.3897,1.02,0
95.2,-0.8829,-0.2031,0.3587,0.97,0
95.3,-0.9234,-0.1585,0.3951,1.02,0
95.4,-0.9791,-0.158,0.377,1.06,0
95.5,-0.9801,-0.1257,0.3516,1.05,0
95.6,-0.9813,-0.137,0.2805,1.03,0
95.7,-0.9772,-0.1338,0.3269,1.04,0
95.8,-0.9447,-0.1712,0.3416,1.02,0
95.9,-0.9828,-0.1953,0.3308,1.06,0
96,-0.9474,-0.1956,0.3201,1.02,0
96.1,-0.953,-0.1482,0.2605,1,0
96.2,-1.0028,-0.2034,0.2774,1.06,0
96.3,-0.943,-0.2041,0.2569,1,0
96.4,-0.9508,-0.2171,0.2495,1.01,0
96.5,-0.9576,-0.2383,0.2649,1.02,0
96.6,-0.9425,-0.2603,0.2688,1.01,0
96.7,-0.9837,-0.2918,0.2586,1.06,0
96.8,-1.0145,-0.3103,0.2237,1.08,0
96.9,-0.921,-0.3111,0.1829,0.99,0
97,-0.8951,-0.3557,0.2154,0.99,0
97.1,-0.9381,-0.4134,0.2427,1.05,0
97.2,-0.9134,-0.3135,0.2437,1,0
97.3,-0.9041,-0.3438,0.1917,0.99,0
97.4,-1.0277,-0.3638,0.2427,1.12,0
97.5,-0.9537,-0.2901,0.2823,1.04,0
97.6,-0.8734,-0.3855,0.2222,0.98,0
97.7,-0.9264,-0.4283,0.2285,1.05,0
97.8,-0.9193,-0.3474,0.1597,1,0
97.9,-0.9403,-0.4046,0.1819,1.04,0
98,-0.9049,-0.4266,0.188,1.02,0
98.1,-0.9085,-0.3877,0.1819,1,0
98.2,-0.9229,-0.3748,0.19,1.01,0
98.3,-0.9422,-0.388,0.2229,1.04,0
98.4,-0.8817,-0.3985,0.1741,0.98,0
98.5,-0.9181,-0.4227,0.1907,1.03,0
98.6,-0.9173,-0.3872,0.2132,1.02,0
98.7,-0.9076,-0.3809,0.1602,1,0
98.8,-0.9068,-0.3948,0.2097,1.01,0
98.9,-0.9256,-0.4227,0.2239,1.04,0
99,-0.8661,-0.387,0.1819,0.97,0
99.1,-0.9525,-0.3997,0.2024,1.05,0
99.2,-0.9093,-0.4114,0.2725,1.03,0
99.3,-0.9427,-0.3909,0.2305,1.05,0
99.4,-0.9056,-0.3916,0.1724,1,0
99.5,-0.8954,-0.4371,0.2283,1.02,0
99.6,-0.8707,-0.3992,0.1817,0.97,1
99.7,-0.9229,-0.417,0.2288,1.04,1
99.8,-0.8692,-0.3802,0.2019,0.97,1
99.9,-0.7374,-0.2925,0.0889,0.8,1
100,-0.3264,-0.1875,0.1221,0.4,1
100.1,-0.0962,-0.0437,0.0549,0.12,1
100.2,-0.0378,-0.0037,0.0183,0.04,1
100.3,6.5375,-7.9998,-4.7886,11.39,1
100.4,-0.2071,0.3733,0.0984,0.44,1
100.5,-0.2288,0.481,-0.0408,0.53,1
100.6,0.0361,-0.2525,-0.0276,0.26,1
100.7,-0.0073,-0.0203,-0.0735,0.08,1
100.8,-0.054,-0.2061,-0.9344,0.96,1
100.9,-0.0249,-0.3628,-0.6954,0.78,1
101,-0.1934,-0.4458,-0.9562,1.07,1
101.1,-0.1756,-0.3306,-0.9137,0.99,1
101.2,-0.1441,-0.3694,-0.8573,0.94,1
101.3,-0.189,-0.3079,-0.9877,1.05,1
101.4,-0.1746,-0.3333,-0.9359,1.01,1
101.5,0.1377,-0.7296,-0.8585,1.14,0
101.6,-0.1819,-0.5088,-2.3799,2.44,0
101.7,0.3592,-0.6944,-0.5467,0.95,0
101.8,0.1821,-0.8075,-0.1597,0.84,0
101.9,0.1235,-0.8912,-0.1883,0.92,0
102,-0.0903,-1.1341,-0.8094,1.4,0
102.1,-0.1316,-0.971,0.0173,0.98,0
102.2,-0.1323,-1.066,0.1277,1.08,0
102.3,-0.2398,-1.1715,0.3426,1.24,0
102.4,-0.2647,-1.1151,0.2835,1.18,0
102.5,-0.2845,-0.9461,0.2681,1.02,0
102.6,-0.3772,-0.8687,0.3431,1.01,0
102.7,-0.4671,-0.8092,0.448,1.04,0
102.8,-0.41,-0.6773,0.4236,0.9,0
102.9,-0.5098,-0.6988,0.576,1.04,0
103,-0.5499,-0.6592,0.4568,0.97,0
103.1,-0.6236,-0.6068,0.5052,1.01,0
103.2,-0.6053,-0.4795,0.4122,0.88,0
103.3,-0.6175,-0.4864,0.544,0.96,0
103.4,-0.6529,-0.4183,0.483,0.91,0
103.5,-0.7933,-0.4732,0.534,1.07,0
103.6,-0.7938,-0.3645,0.5674,1.04,0
103.7,-0.9398,-0.2503,0.5367,1.11,0
103.8,-0.8907,-0.2112,0.5206,1.05,0
103.9,-0.8978,-0.1941,0.4712,1.03,0
104,-0.9168,-0.1914,0.4686,1.05,0
104.1,-0.9342,-0.106,0.5167,1.07,0
104.2,-0.9591,-0.0422,0.4722,1.07,0
104.3,-0.8507,-0.0723,0.3985,0.94,0
104.4,-0.8802,-0.0283,0.3963,0.97,0
104.5,-0.8595,-0.0054,0.397,0.95,0
104.6,-0.879,0.0449,0.4268,0.98,0
104.7,-0.9127,0.0921,0.4512,1.02,0
104.8,-0.8827,0.1099,0.4783,1.01,0
104.9,-0.8922,0.1448,0.5313,1.05,0
105,-0.8407,0.1787,0.5054,1,0
105.1,-0.9005,0.2317,0.4771,1.05,0
105.2,-0.8983,0.2845,0.4932,1.06,0
105.3,-0.8678,0.3389,0.5108,1.06,0
105.4,-0.8436,0.4112,0.461,1.05,0
105.5,-0.8202,0.5162,0.4329,1.06,0
105.6,-0.7733,0.5655,0.3428,1.02,0
105.7,-0.7442,0.574,0.2867,0.98,0
105.8,-0.7567,0.6375,0.2791,1.03,0
105.9,-0.7332,0.6378,0.2283,1,0
106,-0.7677,0.6614,0.2473,1.04,0
106.1,-0.7601,0.6309,0.2664,1.02,0
106.2,-0.773,0.6492,0.2659,1.04,0
106.3,-0.7708,0.6365,0.2857,1.04,0
106.4,-0.7603,0.6229,0.2815,1.02,0
106.5,-0.7542,0.608,0.2666,1,0
106.6,-0.762,0.606,0.3018,1.02,0
106.7,-0.7733,0.6075,0.2967,1.03,0
106.8,-0.7747,0.6124,0.3098,1.03,0
106.9,-0.7708,0.6038,0.3299,1.03,0
107,-0.7315,0.5674,0.2849,0.97,0
107.1,-0.7811,0.5916,0.3406,1.04,0
107.2,-0.7982,0.6065,0.376,1.07,0
107.3,-0.774,0.5921,0.365,1.04,0
107.4,-0.7782,0.5887,0.3653,1.04,0
107.5,-0.7845,0.5992,0.3653,1.05,0
107.6,-0.7735,0.5923,0.3247,1.03,0
107.7,-0.7559,0.6133,0.3345,1.03,0
107.8,-0.7616,0.6212,0.3333,1.04,0
107.9,-0.7454,0.6065,0.3245,1.01,0
108,-0.7574,0.6236,0.3172,1.03,0
108.1,-0.7476,0.5972,0.2847,1,0
108.2,-0.7642,0.5943,0.3128,1.02,0
108.3,-0.7677,0.6168,0.3453,1.04,0
108.4,-0.7645,0.6209,0.3208,1.04,0
108.5,-0.752,0.6063,0.3213,1.02,0
108.6,-0.7552,0.6046,0.333,1.02,0
108.7,-0.7686,0.6109,0.3477,1.04,0
108.8,-0.773,0.6065,0.3518,1.04,0
108.9,-0.7515,0.6038,0.3457,1.02,0
109,-0.7576,0.6182,0.3328,1.03,0
109.1,-0.744,0.5926,0.3218,1,0
109.2,-0.7747,0.6309,0.3697,1.07,0
109.3,-0.7501,0.6163,0.3384,1.03,0
109.4,-0.7735,0.6556,0.3431,1.07,0
109.5,-0.786,0.6336,0.3252,1.06,0
109.6,-0.7994,0.6422,0.3435,1.08,1
109.7,-0.7923,0.6773,0.3196,1.09,1
109.8,-0.7508,0.7012,0.2681,1.06,1
109.9,-0.7103,0.6956,0.1721,1.01,1
110,-0.6058,0.4805,0.1082,0.78,1
110.1,-0.4422,0.261,-0.0439,0.52,1
110.2,-0.021,-0.0085,0.0105,0.02,1
110.3,-0.02,-0.0078,0.0146,0.03,1
110.4,-0.0173,-0.0078,0.0154,0.02,1
110.5,-0.2837,-1.3366,3.9247,4.16,1
110.6,-0.0845,-0.0972,0.1448,0.19,1
110.7,0.0281,-0.113,0.0376,0.12,1
110.8,-0.1087,-0.0305,0.6243,0.63,1
110.9,-0.2078,-0.2532,0.9715,1.03,1
111,-0.1807,-0.2488,0.9671,1.01,1
111.1,-0.1802,-0.2498,0.9669,1.01,1
111.2,-0.1804,-0.2439,0.963,1.01,1
111.3,-0.1809,-0.2483,0.9642,1.01,1
111.4,-0.179,-0.2415,0.9632,1.01,1
